peak_id	WT	TG
13:40876408:40876833	0	1
13:41154579:41154919	0	1
13:41402631:41403678	0	1
13:41759059:41759415	0	1
13:41759765:41760050	0	1
13:42202907:42203162	0	1
13:42205439:42205708	0	1
13:43324684:43325060	0	1
13:43518870:43519433	0	1
13:43551681:43552113	0	1
13:43635076:43635384	0	1
13:43713062:43714011	0	1
13:44459779:44460402	0	1
13:44562806:44563247	0	1
13:44884141:44884608	0	1
13:45154994:45155418	0	1
13:45544529:45544866	0	1
13:46116956:46117175	0	1
13:46118671:46118923	0	1
13:46571727:46572010	0	1
13:46816858:46817121	0	1
13:46881332:46881720	0	1
13:47083655:47084054	0	1
13:47196616:47197237	0	1
13:48699153:48699576	0	1
13:48699861:48700232	0	1
13:49032214:49032510	0	1
13:49121704:49121952	0	1
13:49267605:49267886	0	1
13:49401515:49401877	0	1
13:49478376:49478688	0	1
13:49494749:49495070	0	1
13:49574289:49574798	0	1
13:51467825:51468049	0	1
13:51946884:51947100	0	1
13:51999647:52000137	0	1
13:53222071:53222450	0	1
13:53531232:53531522	0	1
13:54616968:54617184	0	1
13:54651293:54651652	0	1
13:54704514:54704862	0	1
13:54713195:54713414	0	1
13:54722866:54723196	0	1
13:54769461:54769739	0	1
13:54841544:54842556	0	1
13:54936950:54937288	0	1
13:55247928:55248153	0	1
13:55252977:55253224	0	1
13:55316963:55317235	0	1
13:55359622:55360253	0	1
13:55510438:55510902	0	1
13:55661209:55661447	0	1
13:55684379:55684634	0	1
13:55718776:55719218	0	1
13:55740783:55741155	0	1
13:55770497:55770904	0	1
13:55998448:55998905	0	1
13:56283236:56283611	0	1
13:56669910:56670276	0	1
13:58276159:58277274	0	1
13:58506694:58507075	0	1
13:58550086:58550308	0	1
13:59705058:59705440	0	1
13:59732876:59733380	0	1
13:59917169:59917960	0	1
13:62277519:62277849	0	1
13:62614491:62614842	0	1
13:62706251:62706689	0	1
13:62800923:62801248	0	1
13:63112556:63112866	0	1
13:63578940:63579308	0	1
13:63962751:63963453	0	1
13:64300091:64300428	0	1
13:64309480:64309764	0	1
13:64460234:64460781	0	1
13:64492012:64492446	0	1
13:64517975:64518577	0	1
13:65389457:65389940	0	1
13:65426284:65426542	0	1
13:67052897:67053560	0	1
13:67229326:67229840	0	1
13:67276194:67276492	0	1
13:67454262:67454599	0	1
13:67508607:67508877	0	1
13:67523909:67524181	0	1
13:67599575:67599915	0	1
13:67632161:67632449	0	1
13:67648483:67648735	0	1
13:67674166:67674398	0	1
13:67757238:67757814	0	1
13:67785584:67785876	0	1
13:67876865:67877417	0	1
13:67903094:67903412	0	1
13:67961682:67962211	0	1
13:68729970:68730223	0	1
13:68941399:68941642	0	1
13:69759878:69760107	0	1
13:70786141:70786439	0	1
13:73476321:73476883	0	1
13:73479025:73479549	0	1
13:73751750:73752288	0	1
13:74085682:74086183	0	1
13:74497994:74498474	0	1
13:74642052:74642308	0	1
13:74711901:74712125	0	1
13:74765394:74765952	0	1
13:74955830:74956201	0	1
13:75855281:75855622	0	1
13:76246204:76246549	0	1
13:76246876:76247112	0	1
13:77283498:77283799	0	1
13:81033832:81034352	0	1
13:81284461:81284705	0	1
13:81805771:81806174	0	1
13:81931520:81932006	0	1
13:84370105:84370627	0	1
13:85337221:85337594	0	1
13:86194761:86194983	0	1
13:91371765:91372328	0	1
13:91608571:91608975	0	1
13:92491218:92491429	0	1
13:92620430:92620643	0	1
13:92667183:92667566	0	1
13:92981089:92981535	0	1
13:93051925:93052293	0	1
13:93328648:93329171	0	1
13:93908535:93908761	0	1
13:96678985:96679582	0	1
13:97274444:97274781	0	1
13:98399389:98399963	0	1
13:99480832:99481434	0	1
13:99596346:99596577	0	1
13:100628679:100628904	0	1
13:100787355:100787606	0	1
13:100867245:100867641	0	1
13:100880667:100881292	0	1
13:100923073:100923379	0	1
13:101904689:101905420	0	1
13:104314705:104315451	0	1
13:104365202:104365414	0	1
13:107073362:107073599	0	1
13:109768885:109769180	0	1
13:110051342:110051994	0	1
13:111078240:111078483	0	1
13:111626213:111626849	0	1
13:111861829:111862440	0	1
13:112600422:112600928	0	1
13:112796921:112797295	0	1
13:112937220:112937487	0	1
13:113063879:113064243	0	1
13:113748881:113749100	0	1
13:114954558:114955010	0	1
13:118523568:118523976	0	1
13:119545421:119545687	0	1
13:120151409:120151916	0	1
13:120252079:120252343	0	1
14:4137625:4137877	0	1
14:4182983:4183219	0	1
14:4198223:4198795	0	1
14:4230143:4231574	0	1
14:4808587:4809652	0	1
14:6220324:6220542	0	1
14:6226183:6226690	0	1
14:8508033:8508260	0	1
14:10600702:10601053	0	1
14:11308767:11309045	0	1
14:14296501:14296821	0	1
14:14389225:14389493	0	1
14:14466647:14466924	0	1
14:20344164:20344802	0	1
14:20443580:20443957	0	1
14:20595841:20596691	0	1
14:20705944:20706190	0	1
14:20718377:20718886	0	1
14:20723811:20724685	0	1
14:20752821:20753288	0	1
14:20757293:20757668	0	1
14:20856042:20856279	0	1
14:21125848:21126183	0	1
14:21550352:21551517	0	1
14:21800456:21800770	0	1
14:21801084:21801435	0	1
14:21881027:21881884	0	1
14:21882133:21882391	0	1
14:22037918:22038186	0	1
14:22677134:22678031	0	1
14:22701244:22701721	0	1
14:23994042:23994512	0	1
14:25181951:25182195	0	1
14:25694488:25694790	0	1
14:25767985:25768232	0	1
14:25769477:25769771	0	1
14:25842690:25843097	0	1
14:26255667:26256453	0	1
14:26358906:26359411	0	1
14:26692284:26692677	0	1
14:27230231:27230576	0	1
14:29690039:29690500	0	1
14:29700073:29700580	0	1
14:30723187:30723903	0	1
14:30740828:30741229	0	1
14:30928555:30928809	0	1
14:30973300:30973530	0	1
14:31551853:31552505	0	1
14:31594135:31594352	0	1
14:31807114:31807958	0	1
14:31923562:31924045	0	1
14:32405473:32405801	0	1
14:32423024:32423401	0	1
14:32429803:32430199	0	1
14:33168583:33169306	0	1
14:34210983:34211314	0	1
14:34296058:34296418	0	1
14:34383675:34383939	0	1
14:34395417:34396308	0	1
14:36690471:36690981	0	1
14:36856991:36857455	0	1
14:40688764:40689232	0	1
14:45567012:45567227	0	1
14:45588505:45588722	0	1
14:45625943:45626654	0	1
14:45767467:45767789	0	1
14:47025470:47025702	0	1
14:47069793:47070009	0	1
14:47118357:47118576	0	1
14:47202466:47202785	0	1
14:47514225:47514870	0	1
14:47887068:47887292	0	1
14:48683620:48684076	0	1
14:49409324:49410021	0	1
14:51107574:51108035	0	1
14:51167947:51168682	0	1
14:52122154:52122532	0	1
14:52150348:52151064	0	1
14:52151396:52151866	0	1
14:52257090:52257795	0	1
14:52434457:52435024	0	1
14:52495190:52495567	0	1
14:52516562:52516957	0	1
14:54491324:54491698	0	1
14:54598214:54598782	0	1
14:54701875:54702332	0	1
14:54891155:54891424	0	1
14:54924149:54924383	0	1
14:54979828:54980191	0	1
14:55101350:55101628	0	1
14:55114150:55114503	0	1
14:55131090:55131432	0	1
14:55329855:55330072	0	1
14:55332276:55332564	0	1
14:55343817:55344153	0	1
14:55798070:55798498	0	1
14:55829025:55829303	0	1
14:55880564:55881341	0	1
14:55909020:55909835	0	1
14:55918938:55919189	0	1
14:55959508:55959722	0	1
14:55982932:55983295	0	1
14:56137576:56137973	0	1
14:56812969:56813189	0	1
14:56905532:56905750	0	1
14:57015874:57016271	0	1
14:57049255:57049621	0	1
14:57123609:57123925	0	1
14:57124349:57124608	0	1
14:57661569:57661799	0	1
14:57902377:57902859	0	1
14:58035446:58036118	0	1
14:59438319:59438712	0	1
14:59862041:59862265	0	1
14:60414436:60414899	0	1
14:60488812:60489578	0	1
14:60502483:60502768	0	1
14:61392653:61393025	0	1
14:61677240:61677813	0	1
14:61918811:61919099	0	1
14:62998814:62999260	0	1
14:63074959:63075533	0	1
14:63359772:63360286	0	1
14:64677985:64678628	0	1
14:64889789:64890119	0	1
14:65187227:65187926	0	1
14:65580865:65581652	0	1
14:65595684:65595944	0	1
14:66385005:66385234	0	1
14:67310109:67310327	0	1
14:67953047:67954023	0	1
14:69969999:69970308	0	1
14:70042589:70043006	0	1
14:70068324:70068542	0	1
14:70390925:70391375	0	1
14:70442616:70442921	0	1
14:70680642:70681466	0	1
14:70782514:70782872	0	1
14:70836774:70837451	0	1
14:70892074:70892390	0	1
14:70896602:70896965	0	1
14:72840416:72840791	0	1
14:73380435:73381304	0	1
14:73762264:73762801	0	1
14:73790006:73790522	0	1
14:75991502:75992246	0	1
14:76064342:76064629	0	1
14:76082377:76082814	0	1
14:76348210:76348533	0	1
14:76571773:76572047	0	1
14:76651683:76652258	0	1
14:76869259:76869586	0	1
14:77745714:77745976	0	1
14:78112097:78112341	0	1
14:78774178:78774735	0	1
14:79086496:79087306	0	1
14:79628066:79628455	0	1
14:79635098:79635605	0	1
14:79663755:79664125	0	1
14:79718210:79718894	0	1
14:87653260:87653676	0	1
14:87654097:87654395	0	1
14:99283388:99283892	0	1
14:99336997:99337484	0	1
14:99535831:99536155	0	1
14:100522314:100522537	0	1
14:101846220:101846735	0	1
14:101877651:101878132	0	1
14:102091200:102091436	0	1
14:103219908:103220367	0	1
14:103307506:103308069	0	1
14:103336750:103337220	0	1
14:105414690:105415029	0	1
14:106134775:106135141	0	1
14:120573908:120574128	0	1
14:120714952:120715506	0	1
14:121148247:121148632	0	1
14:122035008:122035432	0	1
14:122115525:122116119	0	1
14:122342306:122342756	0	1
14:122771524:122771983	0	1
14:123150176:123150656	0	1
15:4025167:4025438	0	1
15:4055738:4056087	0	1
15:5145849:5146217	0	1
15:5214954:5215386	0	1
15:7159096:7159620	0	1
15:7963673:7963887	0	1
15:9071207:9071569	0	1
15:10981528:10982098	0	1
15:10982378:10982594	0	1
15:12117311:12118211	0	1
15:12205089:12205451	0	1
15:12321615:12321860	0	1
15:12824522:12825008	0	1
15:25984228:25984492	0	1
15:27538056:27538360	0	1
15:27539850:27540229	0	1
15:27630603:27631227	0	1
15:31367513:31367737	0	1
15:32244671:32245004	0	1
15:34443298:34443915	0	1
15:35371203:35371745	0	1
15:36608122:36608960	0	1
15:36609287:36610073	0	1
15:36682374:36682707	0	1
15:36793861:36795027	0	1
15:36938923:36939344	0	1
15:37007532:37008099	0	1
15:37960952:37961431	0	1
15:38079072:38079361	0	1
15:38268930:38269159	0	1
15:38470684:38471095	0	1
15:38473900:38474314	0	1
15:38518337:38518748	0	1
15:38519561:38519966	0	1
15:38975873:38976315	0	1
15:41780526:41780765	0	1
15:43340529:43340787	0	1
15:44482627:44483165	0	1
15:51740592:51741144	0	1
15:51854423:51854786	0	1
15:51855039:51855322	0	1
15:54935329:54935730	0	1
15:55420544:55420910	0	1
15:57755244:57755893	0	1
15:57775456:57775871	0	1
15:57939366:57940098	0	1
15:57998401:57998736	0	1
15:58078397:58078706	0	1
15:58717613:58717837	0	1
15:58760171:58761030	0	1
15:61855135:61855368	0	1
15:63869695:63870089	0	1
15:68130272:68131009	0	1
15:68235062:68235503	0	1
15:68799933:68800160	0	1
15:71906114:71906354	0	1
15:72962308:72962811	0	1
15:73494982:73495211	0	1
15:73611665:73611925	0	1
15:74622254:74622515	0	1
15:75619993:75620465	0	1
15:75654034:75654395	0	1
15:75713698:75714054	0	1
15:75781266:75781630	0	1
15:75801540:75801772	0	1
15:75881205:75881833	0	1
15:75941482:75941941	0	1
15:76084003:76084403	0	1
15:76089083:76089376	0	1
15:76141601:76141956	0	1
15:76211440:76211868	0	1
15:76227653:76228331	0	1
15:76234841:76236043	0	1
15:76361385:76361788	0	1
15:76396068:76396524	0	1
15:76422762:76423116	0	1
15:76524073:76524380	0	1
15:76541036:76541414	0	1
15:76544125:76544612	0	1
15:76579661:76579999	0	1
15:76585471:76585876	0	1
15:76783873:76784092	0	1
15:76788179:76788820	0	1
15:76832595:76832962	0	1
15:76899126:76899475	0	1
15:76905381:76905615	0	1
15:77725873:77727013	0	1
15:77813036:77813373	0	1
15:77854742:77855625	0	1
15:78111825:78112291	0	1
15:78290454:78290848	0	1
15:78761114:78761925	0	1
15:78819048:78819402	0	1
15:78955800:78956032	0	1
15:78959158:78959592	0	1
15:78981771:78982037	0	1
15:78993256:78993917	0	1
15:79025391:79025691	0	1
15:79113137:79113473	0	1
15:79212345:79212783	0	1
15:79287446:79287786	0	1
15:79543134:79543670	0	1
15:79554980:79555562	0	1
15:79571607:79572512	0	1
15:79626199:79626581	0	1
15:79658372:79658785	0	1
15:79816791:79817063	0	1
15:79967514:79967861	0	1
15:80017189:80017939	0	1
15:80118027:80118576	0	1
15:80139053:80139721	0	1
15:80148397:80148649	0	1
15:80861969:80862344	0	1
15:80946386:80946700	0	1
15:81075266:81075532	0	1
15:81244905:81245310	0	1
15:81283777:81284374	0	1
15:81614048:81614516	0	1
15:81695657:81696232	0	1
15:81715685:81715912	0	1
15:81723942:81724285	0	1
15:81742245:81742597	0	1
15:81744041:81744288	0	1
15:81755899:81756889	0	1
15:81844875:81845541	0	1
15:81900182:81900989	0	1
15:82019550:82019803	0	1
15:83033318:83033569	0	1
15:84076183:84076668	0	1
15:84116100:84116416	0	1
15:84565173:84565571	0	1
15:84807320:84807718	0	1
15:85518631:85519074	0	1
15:85555137:85555451	0	1
15:85619481:85619895	0	1
15:85716305:85716600	0	1
15:85763125:85763929	0	1
15:85993580:85993797	0	1
15:86073408:86073657	0	1
15:86098454:86099073	0	1
15:88635472:88635868	0	1
15:88703130:88703706	0	1
15:88723514:88723757	0	1
15:88745859:88746708	0	1
15:88959964:88960249	0	1
15:88973112:88973524	0	1
15:89024744:89025039	0	1
15:89080430:89080953	0	1
15:89099856:89100100	0	1
15:89199439:89199924	0	1
15:89239580:89240053	0	1
15:89309378:89309591	0	1
15:89313336:89313761	0	1
15:90108307:90108560	0	1
15:91075953:91076299	0	1
15:93295935:93296267	0	1
15:93416972:93417228	0	1
15:94441279:94441752	0	1
15:96358631:96359167	0	1
15:96987475:96987839	0	1
15:97862052:97862314	0	1
15:97991026:97991724	0	1
15:98009668:98009894	0	1
15:98042950:98043708	0	1
15:98431730:98432321	0	1
15:98560378:98560970	0	1
15:98769680:98770103	0	1
15:98927952:98928170	0	1
15:99149550:99150001	0	1
15:99290671:99290891	0	1
15:99600157:99600499	0	1
15:99870201:99871180	0	1
15:100125415:100125883	0	1
15:100202288:100202580	0	1
15:100320523:100321090	0	1
15:100366500:100367178	0	1
15:100449652:100450136	0	1
15:100513122:100514017	0	1
15:100976638:100977022	0	1
15:101151933:101152175	0	1
15:101199890:101200125	0	1
15:101982048:101982530	0	1
15:102012618:102012877	0	1
15:102044563:102044945	0	1
15:102111438:102112266	0	1
15:102155456:102155754	0	1
15:102156039:102156255	0	1
15:102239949:102240335	0	1
15:102259181:102259403	0	1
15:102308082:102308298	0	1
15:102314786:102315318	0	1
15:102378657:102379857	0	1
15:102426408:102427240	0	1
15:102579002:102579552	0	1
15:102630351:102630884	0	1
15:102874922:102875310	0	1
15:102907646:102907977	0	1
15:103085402:103085678	0	1
15:103148198:103148622	0	1
15:103148848:103149326	0	1
16:3561463:3562142	0	1
16:3664979:3665299	0	1
16:3702140:3702538	0	1
16:3857948:3858287	0	1
16:4031901:4032176	0	1
16:4217506:4217889	0	1
16:4340791:4341446	0	1
16:4442528:4442986	0	1
16:4497555:4497909	0	1
16:4501643:4502033	0	1
16:4544412:4544866	0	1
16:4607586:4608149	0	1
16:4698311:4698852	0	1
16:4781782:4782543	0	1
16:4964395:4964806	0	1
16:5021666:5021941	0	1
16:5073533:5074131	0	1
16:6912270:6912487	0	1
16:6917543:6917758	0	1
16:7147076:7147448	0	1
16:8288412:8288744	0	1
16:8455491:8456179	0	1
16:10165660:10165879	0	1
16:10810990:10811249	0	1
16:10951940:10952252	0	1
16:10993489:10994481	0	1
16:11071922:11072482	0	1
16:11140437:11140961	0	1
16:11727068:11727470	0	1
16:13489612:13489960	0	1
16:13598265:13598764	0	1
16:13636635:13637162	0	1
16:13980983:13981197	0	1
16:15680917:15681402	0	1
16:15704863:15705161	0	1
16:16030988:16031214	0	1
16:16120684:16121036	0	1
16:16176755:16177098	0	1
16:16688498:16688788	0	1
16:16801015:16801466	0	1
16:17051137:17051639	0	1
16:17223556:17224090	0	1
16:17348424:17349042	0	1
16:17540430:17540871	0	1
16:17577325:17577584	0	1
16:18066130:18066945	0	1
16:18106779:18107283	0	1
16:18245055:18245419	0	1
16:18422988:18423341	0	1
16:18505678:18506036	0	1
16:18695232:18695515	0	1
16:19916655:19917199	0	1
16:20120894:20121307	0	1
16:20245075:20245409	0	1
16:20335478:20335906	0	1
16:20353951:20354448	0	1
16:20367178:20367427	0	1
16:20470236:20470470	0	1
16:20491216:20491504	0	1
16:21606227:21606784	0	1
16:21828002:21828239	0	1
16:22084575:22084847	0	1
16:22676225:22676579	0	1
16:22946546:22946998	0	1
16:23043427:23043694	0	1
16:23804769:23805093	0	1
16:23996184:23996441	0	1
16:24320279:24320630	0	1
16:29028798:29029214	0	1
16:29398042:29398478	0	1
16:29759268:29759583	0	1
16:29815007:29815325	0	1
16:29827158:29827821	0	1
16:29882802:29883256	0	1
16:29991784:29992110	0	1
16:30003840:30004066	0	1
16:30006752:30007071	0	1
16:30406355:30406750	0	1
16:31766808:31767312	0	1
16:31821951:31822235	0	1
16:31897916:31898271	0	1
16:31918255:31918609	0	1
16:32065684:32066078	0	1
16:32238490:32238709	0	1
16:32249411:32249978	0	1
16:32427441:32427778	0	1
16:32635394:32635920	0	1
16:32697991:32698352	0	1
16:32876636:32876889	0	1
16:32882695:32882962	0	1
16:32998708:32999067	0	1
16:34842612:34843093	0	1
16:35727855:35728068	0	1
16:35861204:35861607	0	1
16:35892385:35892786	0	1
16:36695108:36695732	0	1
16:36810593:36810849	0	1
16:37474259:37474934	0	1
16:37688501:37688967	0	1
16:38166972:38167901	0	1
16:38182338:38182559	0	1
16:38342796:38343436	0	1
16:42695395:42695682	0	1
16:42696180:42696698	0	1
16:43709936:43710502	0	1
16:43959365:43960560	0	1
16:43993251:43993979	0	1
16:44059458:44059780	0	1
16:44167551:44168150	0	1
16:44978915:44979443	0	1
16:45563051:45563559	0	1
16:49676256:49676517	0	1
16:55642580:55642974	0	1
16:55715558:55715829	0	1
16:55754480:55755345	0	1
16:55786464:55786977	0	1
16:55850077:55850295	0	1
16:55858030:55858420	0	1
16:55895564:55896439	0	1
16:56537773:56538031	0	1
16:56941423:56942304	0	1
16:57051835:57052112	0	1
16:58490470:58490829	0	1
16:58548134:58548871	0	1
16:59291958:59292426	0	1
16:62606793:62607280	0	1
16:64590936:64591464	0	1
16:64672056:64672495	0	1
16:70110801:70111172	0	1
16:70150033:70150287	0	1
16:76121947:76122331	0	1
16:76229206:76229456	0	1
16:76810100:76810726	0	1
16:77218903:77219160	0	1
16:84499875:84500551	0	1
16:84532116:84532337	0	1
16:84631473:84632292	0	1
16:87150830:87151298	0	1
16:87229213:87229568	0	1
16:87237175:87237572	0	1
16:87292692:87292904	0	1
16:89614383:89614597	0	1
16:90080499:90081480	0	1
16:90731319:90731892	0	1
16:90807905:90808353	0	1
16:90841291:90841641	0	1
16:91251270:91251807	0	1
16:91261618:91262002	0	1
16:91281791:91282062	0	1
16:91394412:91394694	0	1
16:91415700:91416079	0	1
16:91443652:91443977	0	1
16:91525298:91525660	0	1
16:91526683:91526914	0	1
16:91564043:91564470	0	1
16:91728442:91728772	0	1
16:91854844:91855450	0	1
16:92262833:92263386	0	1
16:92771983:92772277	0	1
16:93508389:93508759	0	1
16:93609222:93609630	0	1
16:93628905:93629429	0	1
16:93992233:93992607	0	1
16:94327028:94328076	0	1
16:94419416:94419643	0	1
16:95791766:95792294	0	1
16:95883650:95884241	0	1
16:95928770:95929488	0	1
16:95946447:95946681	0	1
16:96001581:96001916	0	1
16:96022696:96022924	0	1
16:96025769:96026231	0	1
16:97652958:97653197	0	1
16:97723175:97723816	0	1
16:97763307:97763585	0	1
17:3134120:3134559	0	1
17:3608038:3608374	0	1
17:4662417:4662898	0	1
17:4676487:4676807	0	1
17:4958335:4958769	0	1
17:5891716:5892181	0	1
17:6129748:6130241	0	1
17:6696555:6696866	0	1
17:6697451:6697668	0	1
17:6736213:6736625	0	1
17:6744523:6744894	0	1
17:7215848:7216121	0	1
17:7228651:7228900	0	1
17:7246075:7246460	0	1
17:7724181:7724398	0	1
17:8164474:8164729	0	1
17:8366557:8366829	0	1
17:8384007:8384278	0	1
17:8501624:8502786	0	1
17:10114100:10114472	0	1
17:10985998:10986238	0	1
17:11059044:11059351	0	1
17:12537563:12537833	0	1
17:13134872:13135357	0	1
17:13210622:13211690	0	1
17:13226561:13227116	0	1
17:13980322:13980594	0	1
17:15261545:15261876	0	1
17:15415367:15415759	0	1
17:15427546:15427880	0	1
17:15596071:15596374	0	1
17:15682301:15682673	0	1
17:15718335:15718567	0	1
17:15747383:15747670	0	1
17:15924698:15925022	0	1
17:16046686:16047175	0	1
17:17171398:17171733	0	1
17:17454738:17455003	0	1
17:17514285:17514551	0	1
17:17844588:17845886	0	1
17:21165085:21165568	0	1
17:21229023:21229389	0	1
17:21952719:21952957	0	1
17:22181625:22181903	0	1
17:22533611:22533860	0	1
17:22643163:22643456	0	1
17:23892314:23892943	0	1
17:23945229:23945591	0	1
17:23990297:23990730	0	1
17:24021762:24022586	0	1
17:24048061:24048293	0	1
17:24360443:24360825	0	1
17:24570745:24571101	0	1
17:24633419:24633975	0	1
17:24697803:24698024	0	1
17:24746650:24747157	0	1
17:24768742:24768961	0	1
17:24851384:24851770	0	1
17:24914859:24915408	0	1
17:24943085:24943479	0	1
17:24951305:24951774	0	1
17:25069118:25069769	0	1
17:25105185:25106041	0	1
17:25114031:25114271	0	1
17:25234605:25235034	0	1
17:25403344:25403638	0	1
17:25407201:25407828	0	1
17:25492677:25493274	0	1
17:25789617:25790060	0	1
17:25798116:25798417	0	1
17:25992701:25992935	0	1
17:26015879:26016182	0	1
